siren,nom,type,regcode,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,id_ods,pop_insee,lat,lon,merge,depcode,orga,tags,tranche_pop,tranche_ptf,platform_clean,text,id_odf,dep_label
200061257,TARN ET GARONNE NUMERIQUE,AGCT,OCC-76,https://data.82numerique.fr/,6,,,,,,44.0084,1.35956,ptf,82,Tarn et Garonne Open Data,Télécom,p_na,d_6_10,OpenDataSoft,"<p>L'organisation TARN ET GARONNE NUMERIQUE est un autre groupement de collectivité territoriale et se situe dans le département de Tarn-et-Garonne (82). </p><br><p>TARN ET GARONNE NUMERIQUE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 6 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.82numerique.fr/'> la plateforme de TARN ET GARONNE NUMERIQUE</a>.</p><br>",odf_200061257,Tarn-et-Garonne
213503345,THORIGNE FOUILLARD,COM,BRE-53,https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Thorigné-Fouillard,6,,,,Ville de Tourigné-Fouillard,8381,48.1593,-1.58058,ptf,35,Data Rennes Métropole,Administratif-Citoyenneté,p_5_10,d_6_10,OpenDataSoft,"<p>L'organisation THORIGNE FOUILLARD est une commune et se situe dans le département de Ille-et-Vilaine (35). Cette commune représente une population de 8381 habitants</p><br><p>THORIGNE FOUILLARD publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 6 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Thorigné-Fouillard'> la plateforme de THORIGNE FOUILLARD</a>.</p><br>",odf_213503345,Ille-et-Vilaine
790895197,TIGEO,OACT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/tigeo/,2,,,,43.924562,2.173387,datagouv,81,DataGouv,Equipements,p_na,d_1_5,DataGouv,"<p>L'organisation TIGEO est un organisme associé de collectivité territoriale et se situe dans le département de Tarn (81). </p><br><p>TIGEO publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/tigeo/'> sa page sur datagouv</a>.</p><br>",odf_790895197,Tarn
253100986,TISSEO,AGCT,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Tiss%C3%A9o,3,,,,Tisséo + Tisséo SMTC*,,43.584242,1.440217,ptf,31,Data Toulouse Métropole,Transport,p_na,d_1_5,OpenDataSoft,"<p>L'organisation TISSEO est un autre groupement de collectivité territoriale et se situe dans le département de Haute-Garonne (31). </p><br><p>TISSEO publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 3 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.toulouse-metropole.fr/explore/?refine.publisher=Tiss%C3%A9o'> la plateforme de TISSEO</a>.</p><br>",odf_253100986,Haute-Garonne
217704683,TORCY,COM,IDF-11,https://torcy-agglo-pvm.opendata.arcgis.com/,2,,,,,22568,48.8515,2.65265,ptf,77,Data Paris Vallée de la Marne,Equipements,p_10_25,d_1_5,ArcGIS,"<p>L'organisation TORCY est une commune et se situe dans le département de Seine-et-Marne (77). Cette commune représente une population de 22568 habitants</p><br><p>TORCY publie uniquement sur un portail local avec une plateforme de type ArcGIS.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://torcy-agglo-pvm.opendata.arcgis.com/'> la plateforme de TORCY</a>.</p><br>",odf_217704683,Seine-et-Marne
248300543,TOULON PROVENCE MEDITERRANEE,MET,PAC-93,https://data.metropoletpm.fr/explore/?sort=title&refine.publisher=M%C3%A9tropole+Toulon+Provence+M%C3%A9diterran%C3%A9e,29,https://www.data.gouv.fr/fr/organizations/5b6c128d634f41593028881d/,1,5b6c128d634f41593028881d,Métropole Toulon Provence Méditerranée,431738,43.118603,5.944222,ptf+datagouv,83,Data Métropole Toulon Prov. Med.,Administratif-Transport-Equipements-Citoyenneté-Environnement-Education-Culture-Sport-Urbanisme,p_250_500,d_26_50,OpenDataSoft,"<p>L'organisation TOULON PROVENCE MEDITERRANEE est une métropole et se situe dans le département de Var (83). Cette métropole représente une population de 431738 habitants</p><br><p>TOULON PROVENCE MEDITERRANEE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 30 jeux de données : 29 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.metropoletpm.fr/explore/?sort=title&refine.publisher=M%C3%A9tropole+Toulon+Provence+M%C3%A9diterran%C3%A9e'> la plateforme de TOULON PROVENCE MEDITERRANEE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5b6c128d634f41593028881d/'> sa page sur datagouv</a>.</p><br>",odf_248300543,Var
213105554,TOULOUSE,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse,213,https://www.data.gouv.fr/fr/organizations/534fff8aa3a7292c64a77ecd,49,534fff8aa3a7292c64a77ecd,Mairie de Toulouse + Ville de Toulouse*,479638,43.604268,1.441019,ptf+datagouv,31,Data Toulouse Métropole,Administratif-Citoyenneté-Equipements-Transport-Urbanisme-Social-Education-Energie-Culture-Enfance-Environnement-Finance-Santé-Tourisme,p_250_500,d_251_500,OpenDataSoft,"<p>L'organisation TOULOUSE est une commune et se situe dans le département de Haute-Garonne (31). Cette commune représente une population de 479638 habitants</p><br><p>TOULOUSE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 262 jeux de données : 213 jeux de données sur sa plateforme et 49 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse'> la plateforme de TOULOUSE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/534fff8aa3a7292c64a77ecd'> sa page sur datagouv</a>.</p><br>",odf_213105554,Haute-Garonne
243100518,TOULOUSE METROPOLE,MET,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Toulouse+M%C3%A9tropole,163,https://www.data.gouv.fr/fr/organizations/534fffb3a3a7292c64a78129,528,534fffb3a3a7292c64a78129,Toulouse Métropole + Toulouse Metropole*,762956,43.611189,1.456189,ptf+datagouv,31,Data Toulouse Métropole,Administratif-Citoyenneté-Equipements-Transport-Urbanisme-Social-Education-Energie-Culture-Enfance-Environnement-Finance-Santé-Tourisme,p_500_1000,d_501_5000,OpenDataSoft,"<p>L'organisation TOULOUSE METROPOLE est une métropole et se situe dans le département de Haute-Garonne (31). Cette métropole représente une population de 762956 habitants</p><br><p>TOULOUSE METROPOLE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 691 jeux de données : 163 jeux de données sur sa plateforme et 528 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.toulouse-metropole.fr/explore/?refine.publisher=Toulouse+M%C3%A9tropole'> la plateforme de TOULOUSE METROPOLE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/534fffb3a3a7292c64a78129'> sa page sur datagouv</a>.</p><br>",odf_243100518,Haute-Garonne
215905993,TOURCOING,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Tourcoing,1,,,,Ville de Tourcoing,96809,50.722109,3.159731,ptf,59,Opendata Lille Métropole,Transport,p_50_100,d_1_5,OpenDataSoft,"<p>L'organisation TOURCOING est une commune et se situe dans le département de Nord (59). Cette commune représente une population de 96809 habitants</p><br><p>TOURCOING publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Tourcoing'> la plateforme de TOURCOING</a>.</p><br>",odf_215905993,Nord
243700754,TOURS METROPOLE VAL DE LOIRE,MET,CVL-24,https://data.tours-metropole.fr/explore/?disjunctive.keyword&disjunctive.theme&sort=modified&refine.publisher=Tours+Métropole+Val+de+Loire,41,https://www.data.gouv.fr/fr/organizations/5cb6d4f78b4c4118e18f37d1/,42,5cb6d4f78b4c4118e18f37d1,Tours Métropole Val de Loire,299177,47.363857,0.676654,ptf+datagouv,37,Opendata Tours Métropole VL,Administratif-Citoyenneté-Equipements-Environnement-Social-Education-Télécom-Urbanisme-Transport,p_250_500,d_51_100,OpenDataSoft,"<p>L'organisation TOURS METROPOLE VAL DE LOIRE est une métropole et se situe dans le département de Indre-et-Loire (37). Cette métropole représente une population de 299177 habitants</p><br><p>TOURS METROPOLE VAL DE LOIRE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 83 jeux de données : 41 jeux de données sur sa plateforme et 42 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.tours-metropole.fr/explore/?disjunctive.keyword&disjunctive.theme&sort=modified&refine.publisher=Tours+Métropole+Val+de+Loire'> la plateforme de TOURS METROPOLE VAL DE LOIRE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5cb6d4f78b4c4118e18f37d1/'> sa page sur datagouv</a>.</p><br>",odf_243700754,Indre-et-Loire
380089664,TRANSDEV LE HAVRE,DSPT,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5cdd6a658b4c4129c70cbc44/,1,5cdd6a658b4c4129c70cbc44,,,49.5308,0.103522,datagouv,76,DataGouv,Transport,p_na,d_1_5,DataGouv,"<p>L'organisation TRANSDEV LE HAVRE est un délégataire de services publics territoriaux et se situe dans le département de Seine-Maritime (76). </p><br><p>TRANSDEV LE HAVRE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5cdd6a658b4c4129c70cbc44/'> sa page sur datagouv</a>.</p><br>",odf_380089664,Seine-Maritime
378493555,TRANSDEV MONT BLANC BUS,DSPT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/transdev-mont-blanc-bus/,1,,,,45.916256,6.861272,datagouv,74,DataGouv,Transport,p_na,d_1_5,DataGouv,"<p>L'organisation TRANSDEV MONT BLANC BUS est un délégataire de services publics territoriaux et se situe dans le département de Haute-Savoie (74). </p><br><p>TRANSDEV MONT BLANC BUS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/transdev-mont-blanc-bus/'> sa page sur datagouv</a>.</p><br>",odf_378493555,Haute-Savoie
552049447,TRANSILIEN,DSPT,IDF-11,https://data.sncf.com/explore/?refine.publisher=Transilien,15,,,,Transilien,,48.920875,2.354328,ptf,93,Data SNCF [Transilien],Transport,p_na,d_11_25,OpenDataSoft,"<p>L'organisation TRANSILIEN est un délégataire de services publics territoriaux et se situe dans le département de Seine-Saint-Denis (93). </p><br><p>TRANSILIEN publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 15 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.sncf.com/explore/?refine.publisher=Transilien'> la plateforme de TRANSILIEN</a>.</p><br>",odf_552049447,Seine-Saint-Denis
243400470,TRANSP'OR CA PAYS DE L'OR,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5c0f9f618b4c41745fb43104/,1,5c0f9f618b4c41745fb43104,,44673,43.61615,4.004074,datagouv,34,DataGouv,Transport,p_25_50,d_1_5,DataGouv,"<p>L'organisation TRANSP'OR CA PAYS DE L'OR est une communauté d'agglomérations et se situe dans le département de Hérault (34). Cette communauté d'agglomérations représente une population de 44673 habitants</p><br><p>TRANSP'OR CA PAYS DE L'OR publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5c0f9f618b4c41745fb43104/'> sa page sur datagouv</a>.</p><br>",odf_243400470,Hérault
780340360,TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE,DSPT,GES-44,,,https://www.data.gouv.fr/fr/organizations/5c0932458b4c4175cacf2f77/,1,5c0932458b4c4175cacf2f77,,,48.3066,4.08735,datagouv,10,DataGouv,Transport,p_na,d_1_5,DataGouv,"<p>L'organisation TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE est un délégataire de services publics territoriaux et se situe dans le département de Aube (10). </p><br><p>TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5c0932458b4c4175cacf2f77/'> sa page sur datagouv</a>.</p><br>",odf_780340360,Aube
212203608,TREGUEUX,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,1,,,,,8584,48.490113,-2.739271,ptf,22,Dat'Armor,,p_5_10,d_1_5,MGDIS Open Data,"<p>L'organisation TREGUEUX est une commune et se situe dans le département de Côtes d'Armor (22). Cette commune représente une population de 8584 habitants</p><br><p>TREGUEUX publie uniquement sur un portail local avec une plateforme de type MGDIS Open Data.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://datarmor.cotesdarmor.fr/web/guest/donnees'> la plateforme de TREGUEUX</a>.</p><br>",odf_212203608,Côtes d'Armor
214402109,TRIGNAC,COM,PDL-52,https://data.agglo-carene.fr/explore/?disjunctive.publisher&disjunctive.gestionnaire&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&disjunctive.dcat.spatial&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_44%2Ffr_72_244400644&refine.publisher=Trignac,0,,,,Trignac,7868,47.317694,-2.189493,ptf,44,Data Carene,,p_5_10,d_na,OpenDataSoft,"<p>L'organisation TRIGNAC est une commune et se situe dans le département de Loire-Atlantique (44). Cette commune représente une population de 7868 habitants</p><br><p>TRIGNAC publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié .</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.agglo-carene.fr/explore/?disjunctive.publisher&disjunctive.gestionnaire&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&disjunctive.dcat.spatial&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_44%2Ffr_72_244400644&refine.publisher=Trignac'> la plateforme de TRIGNAC</a>.</p><br>",odf_214402109,Loire-Atlantique
213805179,TULLINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5c61a7448b4c410deeac953d/,1,5c61a7448b4c410deeac953d,,7655,45.2973,5.48315,datagouv,38,DataGouv,Administratif,p_5_10,d_1_5,DataGouv,"<p>L'organisation TULLINS est une commune et se situe dans le département de Isère (38). Cette commune représente une population de 7655 habitants</p><br><p>TULLINS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5c61a7448b4c410deeac953d/'> sa page sur datagouv</a>.</p><br>",odf_213805179,Isère
200071959,UBAYE-SERRE-PONÇON,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-dubaye-serre-poncon-04033/,1,,,754,44.445273,6.323572,datagouv,04,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation UBAYE-SERRE-PONÇON est une commune et se situe dans le département de Alpes-de-Haute-Provence (04). Cette commune représente une population de 754 habitants</p><br><p>UBAYE-SERRE-PONÇON publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-dubaye-serre-poncon-04033/'> sa page sur datagouv</a>.</p><br>",odf_200071959,Alpes-de-Haute-Provence
216405399,UHART-MIXE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/uhart-mixe/,2,,,210,43.278733,-1.021664,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation UHART-MIXE est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 210 habitants</p><br><p>UHART-MIXE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/uhart-mixe/'> sa page sur datagouv</a>.</p><br>",odf_216405399,Pyrénées-Atlantiques
216405431,UREPEL,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/commune-durepel/,3,,,280,43.070084,-1.416307,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation UREPEL est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 280 habitants</p><br><p>UREPEL publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 3 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/commune-durepel/'> sa page sur datagouv</a>.</p><br>",odf_216405431,Pyrénées-Atlantiques
